Layer,U,V,Constant,Constant_Error,MPV,MPV_Error,Sigma,Sigma_Error,Chi2,P,NDF
2,6,9,145.684014958377,28.91886270758676,0.13766752876637506,0.004317697763741024,0.016277953973634483,0.002605310190059769,31.157933829456244,0.0929287978700725,22
2,6,10,101.93838352425888,18.508209008928745,0.15749434539460927,0.006201391070311674,0.02156864804884553,0.0031390806035009426,11.732807952621084,0.8607207565574551,18
2,6,11,78.74768525544661,18.450934610919116,0.14686946186343558,0.006910456413635607,0.019259592830538224,0.003766407195669497,13.16103318400699,0.6609490704815981,16
2,6,12,8.006346641967982,1.9443685221090776,0.29754690254369387,0.8277472065586421,0.5408740229772636,1.0965264194128927,18.495084000576853,0.5548296625439001,20
2,6,13,11.065431391332627,3.3612021514167183,2.837492475149528e-06,4.911446224942592,0.34210049133391773,0.2606631138943208,15.759587134491087,0.26235615460561695,13
2,6,14,13.003909978000298,4.463262609955345,0.25609490612126945,0.09516060523528658,0.12164533729686658,0.09315924482806053,10.323571949035944,0.5875968519447372,12
2,6,15,23.776830886867376,12.08116241461263,5.450661261230394e-07,4.992351720915702,0.09944828882057735,0.06251885268455971,0.9799158565311609,0.9863622199553466,6
2,6,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,17,6.520044015484129,3.707409878838197,2.9108603274985434e-06,3.1733097797399235,0.7195154785669556,2.688747720506712,0.4338530977144412,0.9985528379085526,6
2,7,0,60.082151289928746,20.486648072175544,0.12430962113819694,0.016027580887088833,0.03798263559462334,0.009574581877315923,55.75862756458563,0.00015295757922384167,23
2,7,1,231.4406195680456,27.554538347030594,0.15481411198151468,0.003403794903573676,0.02029798661885021,0.0018474455245427119,56.71439690166393,0.006287132188426096,33
2,7,2,396.9165623744749,35.65385054651823,0.15675881636480066,0.002819667518873109,0.022553894225007486,0.0015727523707070913,52.24550471363678,0.03914745348914524,36
2,7,3,477.83521936547527,39.879103503755424,0.15403481895941734,0.0023489432883225247,0.019774366693044353,0.0012556291921491155,68.02588093966882,0.000686964739241259,35
2,7,4,266.4416553030065,33.04934455764987,0.1563154212733131,0.0040582231238321664,0.02447034783046928,0.0026359355806414857,45.59756483351367,0.044062534650006924,31
2,7,5,122.34157160628494,22.83469628315434,0.16012529018853777,0.006076503216933399,0.027834306257097426,0.004729833375739782,30.515730201982628,0.33899843355049436,28
2,7,6,135.6113396169253,28.98938765299323,0.15238444726496686,0.005303553722878079,0.02655615211912505,0.005415832695234707,34.856178969042205,0.11479414095955041,26
2,7,7,206.5655071644407,30.443467403923098,0.14302119459463636,0.0037134424621172724,0.020622980096194215,0.002526201994420252,46.597254794844226,0.035688258385948905,31
2,7,8,272.8366773750142,34.86814992474801,0.1426266237444157,0.0032354837573495,0.018284086855082572,0.0018331134097911454,31.36410175742039,0.30115215061611117,28
2,7,9,191.81638235800847,27.241461150858054,0.15378420256635883,0.004283304367065088,0.02508474704987925,0.003053557558716017,43.87749090686003,0.0976529671647332,33
2,7,10,223.51745849127505,32.74588446441229,0.1355824619519902,0.003188213655847122,0.015206388181737151,0.0016359507886892649,48.68759639786674,0.003082510977556,25
2,7,11,68.59176381687101,21.104371101851697,0.1420134269189227,0.0074351209760169235,0.028781180166471458,0.008779817621678936,37.03420644851307,0.05730685570865174,25
2,7,12,14.38050181412681,4.073097397911801,0.23041811500427584,0.07873056489732022,0.17259784190788233,0.10674721006397064,44.846433706529886,0.006073392773833446,24
2,7,13,35.73036095448986,10.37901994534708,0.12309020335277143,0.01559728651270506,0.03590991242642642,0.008911777776243785,20.787724597343278,0.235929663194608,17
2,7,14,9.236291923649677,2.792298856136441,0.29210852997544806,0.43466128207208193,0.3330494756186688,0.5572745187922162,15.226555667174736,0.43522448379905315,15
2,7,15,31.39588383263594,8.452398081105516,0.13174111629268542,0.014074647856113925,0.03789853048173299,0.009285728382714768,10.486888451727518,0.48719439551614574,11
2,7,16,7.87883997988225,3.580607278807439,5.2956289631200804e-08,4.786067962263779,0.3890667279479371,0.5997638199724347,1.826881043623449,0.997503002351659,10
2,7,17,12.245109254009362,6.725662437566512,0.12112737125916762,0.07294674356565098,0.06474382284503272,0.05800286828787048,1.3098489537529798,0.859702308646455,4
2,7,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,8,0,9.98977297905078,2.4273265834415128,0.31032760489818373,0.3547847878139279,0.3594427997467334,0.46841789729140176,10.844330487304797,0.6982195491131493,14
2,8,1,18.738905191210282,5.785840226639825,0.22813431837463954,0.04275936935956237,0.10324245994234035,0.04485427868689422,23.10892475207206,0.3381983506510667,21
2,8,2,223.93692938384385,27.228758478832873,0.15697358465927347,0.003663047566498101,0.01978304588895987,0.0018497940944290697,37.254866421659784,0.09040772175199152,27
2,8,3,461.50249850024846,40.19794540375366,0.1618478549318178,0.00313278155652269,0.023840394923929083,0.001696462538356002,54.201349010661545,0.033730351806941256,37
2,8,4,816.1229336220622,54.08726734390167,0.15154836018434092,0.0018987491701837056,0.020090147278848298,0.001022222703610158,129.77938781106616,6.794244642418337e-11,42
2,8,5,786.8752275964335,55.15176415199347,0.15235941784469936,0.0020626934234491134,0.02176159188255911,0.0012273281738187207,129.63777044625664,2.2516699048803167e-10,44
2,8,6,525.832604433352,45.89507706299054,0.14815169957520496,0.002445077860236816,0.019714903154255062,0.0013526361675330945,78.65129192300817,0.0002539040601535056,40
2,8,7,392.2778230200246,47.24167471119673,0.14003342738644342,0.0027343726139325564,0.018054217665185016,0.0017864149833559568,74.89007048645057,0.0009641555789479122,41
2,8,8,498.064504719488,48.09737242282895,0.1416594186975434,0.0023501461403846458,0.018968278005340008,0.0014673151072867798,99.39459304481234,1.2844246463973865e-07,37
2,8,9,717.561611912107,60.54732658322285,0.13667196108491847,0.0017986594431658454,0.01520572992714662,0.000940978423693006,105.91051523913264,4.282859353447644e-08,39
2,8,10,467.1855968781918,45.95259211741505,0.14118614780526534,0.0023459287146262997,0.017909733680299217,0.0013654742599991145,85.84784805882687,5.92199880290803e-06,36
2,8,11,327.46432801395605,39.07748016244352,0.14379963107420846,0.003066907257632534,0.02022634911235501,0.002003268491638705,46.2276830199841,0.016505675915331905,28
2,8,12,172.35215018099825,24.741402696521185,0.1387567552730093,0.004382521939192696,0.025208898711365325,0.003071134793249748,37.88516109038551,0.12491124341933611,29
2,8,13,43.74002453305799,13.510030915220302,6.758867354683673e-09,0.21956226994278072,0.09054060801940353,0.027316821369031956,38.14160525362065,0.0335320562706282,24
2,8,14,94.18594241621105,18.81474700113297,0.14687559306899328,0.005268217265120556,0.016988801507485246,0.002553020824896114,26.28998902619989,0.15644663407443485,20
2,8,15,32.67942546044292,1.0000004999998746,0.1756884999406777,4.8353166764174595,0.04820554782171409,3.8711212308315077,10.695355066640133,0.6363217251234907,13
2,8,16,8.132857525187195,3.6170873652870807,0.25988953618577865,0.24073468862991595,0.2235891873449968,0.4204349321011086,12.629054306655926,0.39656883357507655,12
2,8,17,9.024532758167645,2.9829964867123424,1.3549334154649983e-08,4.098149211165931,0.3997777545819293,0.5125990987767688,6.021077672835048,0.9453824813584788,13
2,8,18,6.318663731947824,2.9327158837769916,0.9731259137850448,2.950576233294613,0.8168412733170469,2.842564612643613,0.4287191841176684,0.9999843199033056,9
2,8,19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,9,0,8.494103642458112,3.378603527256356,0.3529581413361263,0.2036106684365353,0.21898539163820943,0.244469735985339,4.487639551073999,0.8764942135234355,9
2,9,1,18.498148387236146,4.611778953013426,0.24603703823608714,0.04537227707887517,0.11116500634095527,0.03525090797514151,3.9491065274091293,0.9978992103834589,15
2,9,2,10.77915673666752,4.6458687269737675,4.488587002082767e-09,3.3111494276940627,0.393775881471708,0.5143236527523575,21.386692252441698,0.20946940541782363,17
2,9,3,112.79450755519578,18.65029431177653,0.15644313434445223,0.005562627760952454,0.0243931475739577,0.0033167541656072327,21.988199918047965,0.737976603605038,27
2,9,4,332.6346964437495,36.78226588406311,0.14858267218145038,0.003087739391256089,0.019451504176731287,0.0017049916021965592,57.50576770730259,0.003715926280985397,32
2,9,5,960.8042838548748,61.679203065677264,0.14954498046250625,0.0018183866590056053,0.018555092157120694,0.0009228353681024483,118.5191035293725,3.210240351088661e-09,42
2,9,6,2016.3978211499912,92.93484777629193,0.1496787465125951,0.0013083799975209531,0.019734974165417377,0.0007266834943113718,271.6463105125424,2.2445004132600344e-29,58
2,9,7,16.888437477509026,0.9341276255668073,0.5265273530644576,2.5748808268908254,8940.455373940873,1.4142128552668447,1487.7462163651146,7.489973042595116e-273,58
2,9,8,1138.8514766737626,77.98376929311954,0.14813597982027776,0.0018916541676274046,0.021638537835142493,0.00127553233677561,143.5115516386217,9.835279263259763e-11,51
2,9,9,1302.7820763109423,87.5591863461841,0.14452736606422295,0.0016832755912114805,0.020464681352227336,0.0011861936748673906,163.91992879737836,9.172195458795007e-13,55
2,9,10,1521.8070485021453,88.11550218813655,0.14207673269594212,0.0014021399033936621,0.017858698138585528,0.0008249966016345625,164.52129020271863,1.3122046073522847e-13,52
2,9,11,1183.8293277698615,81.50859410747258,0.13940393078308938,0.0015551371504149425,0.017262365602156434,0.0009562841167549709,107.1088944555964,1.3409176924985716e-07,42
2,9,12,533.2146513739617,54.11760046730719,0.14113024000064756,0.0023744178182812103,0.01943928701393934,0.0016691283421326887,68.31153715535025,0.0006360589535597194,35
2,9,13,292.4778782360695,41.601304962547715,0.13694217141804105,0.002995054465078223,0.01590977459401393,0.0017841286112285882,45.17112925008066,0.04812874273152723,31
2,9,14,23.051159406055884,6.100054325738718,0.22400050231497493,0.04570253580544942,0.11193205658037127,0.04709463323121449,63.1038892818295,4.281950971911125e-06,21
2,9,15,16.52176402615539,6.6994539318362465,0.19208591867465236,0.04984619587469513,0.09179308937823054,0.054834134872612454,30.115408915294154,0.050347926958845574,19
