Layer,U,V,Constant,Constant_Error,MPV,MPV_Error,Sigma,Sigma_Error,Chi2,P,NDF
0,7,4,418.15001933223,37.78674282255445,0.1488753892414671,0.0025537893049885907,0.01785351235915076,0.0011810980185002179,21.275072724859985,0.38110398025605335,20
0,7,5,620.8366797027253,48.08087836025575,0.1440853034165379,0.002025941463965203,0.015185321313387483,0.0008305675738333633,55.54336699480817,0.0006461140371169079,26
0,7,6,891.0604275796902,57.4940994165009,0.14277816672561672,0.0016917129012297694,0.01718622274217497,0.0007881150701664785,47.10657075258542,0.009643557618538884,27
0,7,7,1446.9862380156696,77.65262464944446,0.14062399999170305,0.001307703527287235,0.015631944216517125,0.0005943474943745403,63.08348180456065,0.00016205391565992083,28
0,7,8,2632.7532961159,109.46863486553949,0.1383398014990625,0.00095736435402477,0.015214236582723011,0.0004494259699486535,97.69001673004031,1.3332370053383556e-07,36
0,7,9,6435.657489606192,171.10286062668004,0.1388674046161381,0.0006144220090288643,0.015956947969657017,0.00030881932425995905,208.8899149424371,2.3128724662207453e-24,41
0,7,10,11968.176635230364,250.83519885958296,0.14009347868364247,0.0004850995656520418,0.016363537279031122,0.00026516274890157177,761.9797561239027,2.0410619601122273e-127,51
0,7,11,11629.397488581462,239.35233204441317,0.1400415055237958,0.0004776917201007591,0.016250739865129947,0.00025273079719056985,678.1651563641851,3.2161467676237434e-108,55
0,7,12,5284.339230445967,169.94406592458668,0.13574952780379318,0.0006659120875522617,0.014852378949326806,0.0003523435483747915,227.97579051679597,5.0321320330986566e-27,43
0,7,13,1390.0987392588142,85.2306355314439,0.13503593903631483,0.001283029238098865,0.014153092662845661,0.0006154019286800452,47.0860613640121,0.01824569372445578,29
0,7,14,418.89286316853634,52.19746670821918,0.13301498902260317,0.002364312159476162,0.013749375158322294,0.0012794946655206381,26.89611108753952,0.2604143220307937,23
0,7,15,174.89530338342487,27.50777533682119,0.1368946696981932,0.003585526133311201,0.01536212918158127,0.0016998595698967875,24.902558234079944,0.1637747077585644,19
0,7,16,119.0418218438424,24.069544065182644,0.1380848142872637,0.004764843427837173,0.014869784319855124,0.0022645628004606872,9.10867485585867,0.6118617466441258,11
0,7,17,23.149994244899915,8.332718326987543,0.14301933269732697,0.0176233435715141,0.033968564576275354,0.013013632947778374,12.387999572536183,0.33519610874765005,11
0,7,18,15.00482195844185,7.030391576210073,0.21198926964841686,0.06253898085265386,0.10353652271356564,0.0728107770341757,4.930057009356434,0.7650249303451718,8
0,8,0,129.88938243105906,25.384527895119405,0.17051465325772452,0.004919562929728838,0.016694333279623694,0.002598779525895207,18.26387153192123,0.37237990121748193,17
0,8,1,305.619355705107,56.81138526190877,0.1564627689767195,0.002467796501082614,0.012334151097789552,0.0018145784973923307,14.959393212679071,0.527614633640368,16
0,8,2,399.8496310476264,76.54639928116168,0.1555195620669625,0.00231633222729552,0.011140177424161039,0.001649966757423967,18.895542876507164,0.39828230254285724,18
0,8,3,514.9556510618237,115.21060133397094,0.15230960112024933,0.0019530454151989174,0.009773322601776515,0.00163998176413937,32.41858949006189,0.053074978521443245,21
0,8,4,663.4645961969586,142.28597397155315,0.14914068224318122,0.001202260592182286,0.009964961448583397,0.001763447853136447,39.766494078496876,0.041118445569391655,26
0,8,5,869.2411979739185,136.15135859795262,0.15190945293529157,0.0012883593005016958,0.010624462223459091,0.001331513014275396,46.506315158123776,0.0056031833068462,25
